indexk,kx,ky,g2EPW,g2W90,susRe,susIm,d2EPW,d2W90
3427,0.674,-0.0854,4.46172257987053e7,28805.63267809281,-18280.000630387978,11.629797647912195,-1.1697637236496495e8,-55859.98188815684
3428,0.6904,-0.0759,4.753725737546062e7,29455.83738862325,-18783.90934978339,19.931510755709034,-1.286569208340768e8,-58429.788598355415
3429,0.7068,-0.0664,5.036684662223968e7,30607.28441605392,-19460.546674679503,38.947374074166746,-1.4085146987311053e8,-62403.96128383801
3430,0.7233,-0.0569,5.3034618955537274e7,32147.42905423972,-20353.627266908374,86.79955232314916,-1.53746277621295e8,-67868.22567410661
3431,0.7397,-0.0475,5.55326303694044e7,34000.41045632674,-21531.980764791297,220.56973113239465,-1.6825101768934557e8,-75074.81230858568
3432,0.7561,-0.038,5.791441394575665e7,36124.35799811164,-23090.36997497763,626.4930533479948,-1.8529939623635e8,-84457.26438184112
3433,0.7726,-0.0285,6.025454108922859e7,38504.61788648649,-25289.628119715937,2014.3552654921898,-2.0680118501284564e8,-97249.74290836001
3434,0.789,-0.019,6.258195119885977e7,41144.59228012918,-28606.42474021454,7363.306913100006,-2.3593922603519914e8,-115792.29435464788
3435,0.8055,-0.0095,6.48183953169422e7,44054.473650447384,-34062.90344637145,29659.72524476547,-2.783984897917231e8,-144731.2486271312
3436,0.8219,0,6.676094975239679e7,47237.648435592535,-43676.57984218923,118947.0074305542,-3.411054594243527e8,-192515.56797053193
3437,0.8383,0.0095,6.813242796878238e7,50674.96669058406,-56080.688279375456,301357.9322701871,-3.946258844697148e8,-250780.75779231696
3438,0.8548,0.019,6.868757180892324e7,54307.97808915018,-55779.34068107335,206045.11003183224,-3.4612700741814935e8,-250454.10432906667
3439,0.8712,0.0285,6.832630578471243e7,58023.46579398077,-44671.910310715924,43827.706812040764,-2.575848081877337e8,-205395.3002091112
3440,0.8877,0.038,6.715489547461297e7,61643.503467701965,-35896.08150947904,6129.198191709963,-2.0196115366278818e8,-171943.25743381167
3441,0.9041,0.0475,6.546278606669051e7,64927.46642707318,-30129.633518590537,745.195893843963,-1.6879510918746138e8,-150645.74479059016
3442,-0.9041,-0.9775,6.451085145786229e7,65402.27369902558,-30402.717776473553,833.8824285473642,-1.6935475537572646e8,-153176.47010303187
3443,-0.8877,-0.968,6.291572046438081e7,67854.94646397048,-26338.77901407221,97.6557102834306,-1.4778300093454245e8,-136950.23205501935
3444,-0.8712,-0.9585,6.149545271058392e7,69253.53718047649,-23329.72824182759,11.242872986318067,-1.3301964156763935e8,-123302.03035855413
3445,-0.8548,-0.949,6.041968040647133e7,69430.13224680314,-21003.23574637404,1.305080252250898,-1.2282730630142502e8,-110844.30580842077
3446,-0.8383,-0.9396,5.973939923525472e7,68387.24244041884,-19161.020132883452,0.15733295040786416,-1.1584628260601333e8,-99157.8328056954
3447,-0.8219,-0.9301,5.939297757754584e7,66313.3838230026,-17701.508947705435,0.02097493214040181,-1.111049357882181e8,-88371.78164235628
3448,-0.8055,-0.9206,5.9233446084264785e7,63547.16142614367,-16535.320131304718,0.0031855960107334976,-1.0773272132306363e8,-78648.41604152413
3449,-0.789,-0.9111,5.907874815111998e7,60500.932162981226,-15610.697676951186,0.0005778564812557313,-1.0510025402225082e8,-70254.13050982797
3450,-0.7726,-0.9016,5.8783517271741994e7,57572.08053691669,-14897.002615750936,0.00013332843726155142,-1.0281657581948124e8,-63410.051370915615
3451,-0.7561,-0.8921,5.831039482353951e7,55073.72284633918,-14357.433647047625,0.00004041612589108468,-1.0069436921810693e8,-58161.46933654208
3452,-0.7397,-0.8826,5.7760370281031236e7,53205.574132189766,-13975.195063282248,0.000016579808538310067,-9.885022029089329e7,-54488.7010904958
3453,-0.7233,-0.8731,5.733121541764478e7,52066.19988526386,-13749.533733968616,9.582998910555937e-6,-9.76123925916911e7,-52340.40475924816
3454,-0.7068,-0.8636,5.7214716627349526e7,51689.961504906016,-13673.00744293141,7.957566989060124e-6,-9.725329390667321e7,-51642.862191624394
3455,-0.6904,-0.8541,5.7488899603289284e7,52083.604647766144,-13742.83014252089,9.566096215390003e-6,-9.788757619371477e7,-52369.753445081646
3456,-0.674,-0.8447,5.807234359335777e7,53241.14960058165,-13960.163644546727,0.000016514026610659787,-9.94116594566374e7,-54548.75908116466
3457,-0.6575,-0.8352,5.877031755714121e7,55128.78827386179,-14333.030848147304,0.000040304907507129474,-1.0156642356244887e8,-58257.89949898721
3458,-0.6411,-0.8257,5.93827919196084e7,57648.00956201691,-14869.536958352031,0.00013382348035004168,-1.0402847608240907e8,-63553.65935605891
3459,-0.6246,-0.8162,5.980723084119374e7,60598.31533351737,-15587.13154282511,0.0005816333492357825,-1.0668567132758823e8,-70449.3207856986
3460,-0.6082,-0.8067,6.0080137410253964e7,63664.715286037535,-16518.63366408043,0.0032089253136553205,-1.0971006138046202e8,-78894.50456782492
3461,-0.5918,-0.7972,6.034671133133973e7,66446.88645525723,-17693.410742464785,0.0211343032411392,-1.134460109633655e8,-88660.83290525814
3462,-0.5753,-0.7877,6.0789351792621285e7,68528.89628144512,-19163.1725456719,0.15871091516166813,-1.1851038645543252e8,-99473.1023001131
3463,-0.5589,-0.7782,6.155528035838219e7,69568.72935161364,-21016.83659343731,1.3162160254178317,-1.2575411094873545e8,-111150.56868083579
3464,-0.5425,-0.7687,6.270539659471001e7,69375.61733112585,-23358.584526568702,11.335517458032186,-1.3624269777344897e8,-123580.69258184067
3465,-0.526,-0.7592,6.418646064008403e7,67946.84218775512,-26388.039282034657,98.41745773951058,-1.5137948011953878e8,-137187.74685593753
3466,-0.5096,-0.7497,6.582571024208388e7,65452.64476979891,-30478.7158366303,840.6801492635368,-1.734154694191421e8,-153356.6995134306
3467,-0.4931,-0.7403,6.735557551504005e7,62179.02210696942,-36313.988052188724,6698.416405559952,-2.070059481692195e8,-175115.59927400044
3468,-0.4767,-0.7308,6.847614332816102e7,58452.602868766946,-45188.701806213714,46655.29474569312,-2.6361461151843604e8,-208953.2253684814
3469,-0.4603,-0.7213,6.894428515921362e7,54573.42893798975,-56218.114653888944,211905.59499222148,-3.5263677571120226e8,-253441.0357774246
3470,-0.4438,-0.7118,6.865370422058956e7,50772.198767448215,-56228.43527747842,301729.1781927479,-3.996535094852607e8,-252051.9449928042
3471,-0.4274,-0.7023,6.76636883276629e7,47195.56078456783,-43708.93015838906,118431.55089488508,-3.4514323132135683e8,-192926.3033584138
3472,-0.4109,-0.6928,6.615750135290521e7,43913.430281271394,-34157.652449962516,29990.070386464784,-2.833505228816484e8,-145158.4577605877
3473,-0.3945,-0.6833,6.4350625398827694e7,40938.93358479085,-28661.97668303171,7533.156430397271,-2.4145414069161266e8,-115995.73168222928
3474,-0.3781,-0.6738,6.2397026338006444e7,38252.89077658788,-25340.23851245345,2103.943687056075,-2.12999790654159e8,-97359.23644097372
3475,-0.3616,-0.6643,6.033972474963793e7,35827.62404704625,-23152.26888378114,674.1276983283607,-1.921194491087427e8,-84447.27764154616
3476,-0.3452,-0.6548,5.8124116667709805e7,33647.18227570676,-21597.463645728218,246.16347153719875,-1.7546501453874925e8,-74921.4815812855
